S	Spring 2017	POLS 095 02	Political Science	POLS	095	02	Thesis	1								Kaya, A		CRN: 26324 ENR LIM: 5 CUR ENR: 0 DIST: SS	http://www.swarthmore.edu/cc_politicalscience.xml#POLS_095	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/politicalscience.xml	Department Homepage
S	Spring 2017	POLS 099SR 01	Political Science	POLS	099SR	01	StuRun: Federal Indian Policy	1	M 06:20pm-09:00pm	Kohlberg 114	M	06:20pm	KOHL	114		Nackenoff, C		CRN: 26374 ENR LIM: 12 CUR ENR: 0	http://www.swarthmore.edu/cc_politicalscience.xml#POLS_099SR	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/politicalscience.xml	Department Homepage
S	Spring 2017	POLS 105 A	Political Science	POLS	105	A	Amer Constitutional Law (1)	1	W 01:15pm-05:00pm	Trotter Hall 309	W	01:15pm	TROT	309	SEM W 01:15pm TROT 309	Nackenoff, C		CRN: 26131 ENR LIM: 10 CUR ENR: 11 DIST: SS<br>Double-graded seminar. BOTH SECTIONS required.	http://www.swarthmore.edu/cc_politicalscience.xml#POLS_105	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/politicalscience.xml	Department Homepage
S	Spring 2017	POLS 105 B	Political Science	POLS	105	B	Amer Constitutional Law (2)	1	W 01:15pm-05:00pm	Trotter Hall 309	W	01:15pm	TROT	309		Nackenoff, C		CRN: 26132 ENR LIM: 10 CUR ENR: 11 DIST: SS<br>Double-graded seminar. BOTH SECTIONS required.	http://www.swarthmore.edu/cc_politicalscience.xml#POLS_105	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/politicalscience.xml	Department Homepage
S	Spring 2017	POLS 106 A	Political Science	POLS	106	A	Urb Underclass/Public Pol(1)	1	M 07:00pm-11:00pm	Trotter Hall 315	M	07:00pm	TROT	315	SEM M 07:00pm TROT 315	Reeves, K		CRN: 25710 ENR LIM: 10 CUR ENR: 6 DIST: SS<br>Double-graded seminar. BOTH SECTIONS required.<br>Eligible for BLST program.	http://www.swarthmore.edu/cc_politicalscience.xml#POLS_106	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/politicalscience.xml	Department Homepage
S	Spring 2017	POLS 106 B	Political Science	POLS	106	B	Urb Underclass/Public Pol(2)	1	M 07:00pm-11:00pm	Trotter Hall 315	M	07:00pm	TROT	315		Reeves, K		CRN: 25711 ENR LIM: 10 CUR ENR: 6 DIST: SS<br>Double-graded seminar. BOTH SECTIONS required.	http://www.swarthmore.edu/cc_politicalscience.xml#POLS_106	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/politicalscience.xml	Department Homepage
S	Spring 2017	POLS 180 01	Political Science	POLS	180	01	Honors Thesis	1										CRN: 24685 ENR LIM: 5 CUR ENR: 0 DIST: SS<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_politicalscience.xml#POLS_180	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/politicalscience.xml	Department Homepage
S	Spring 2017	PSYC 001 01	Psychology	PSYC	001	01	Introduction to Psychology	1	TTH 02:40pm-03:55pm	Science Center 101|Science Center 101	T|TH	02:40pm|02:40pm	SCI|SCI	101|101		Baird, J		CRN: 20074 ENR LIM: 200 CUR ENR: 92 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_001	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 023 01	Psychology	PSYC	023	01	Adolescence	1	T 07:00pm-10:00pm	Science Center 183	T	07:00pm	SCI	183		Nelson, J		CRN: 25652 ENR LIM: 25 CUR ENR: 8 DIST: SS<br>Cross-listed with EDUC 023.<br>Prerequisite: EDUC 014 or permission of the Instructor.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_023	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 025 01	Psychology	PSYC	025	01	Research Design & Analysis (W)	1	TTH 08:30am-09:45am	Papazian 324|Papazian 324	T|TH	08:30am|08:30am	PAPAZ|PAPAZ	324|324		Christie, S		CRN: 22836 ENR LIM: 15 CUR ENR: 16 DIST: SS, W	http://www.swarthmore.edu/cc_psychology.xml#PSYC_025	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 025 02	Psychology	PSYC	025	02	Research Design & Analysis (W)	1	TTH 11:20am-12:35pm	Science Center 104|Science Center 104	T|TH	11:20am|11:20am	SCI|SCI	104|104		Blanchar, J		CRN: 23183 ENR LIM: 15 CUR ENR: 14 DIST: SS, W	http://www.swarthmore.edu/cc_psychology.xml#PSYC_025	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 025 03	Psychology	PSYC	025	03	Research Design & Analysis (W)	1	TTH 02:40pm-03:55pm	Science Center 104|Science Center 104	T|TH	02:40pm|02:40pm	SCI|SCI	104|104		Blanchar, J		CRN: 26221 ENR LIM: 15 CUR ENR: 13 DIST: SS, W	http://www.swarthmore.edu/cc_psychology.xml#PSYC_025	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 030 01	Psychology	PSYC	030	01	Behavioral Neuroscience	1	TTH 02:40pm-03:55pm	Science Center 199|Science Center 199	T|TH	02:40pm|02:40pm	SCI|SCI	199|199		Schneider, A		CRN: 24367 ENR LIM: 50 CUR ENR: 25 DIST: SS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_030	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 032 01	Psychology	PSYC	032	01	Perception	1	TTH 01:15pm-02:30pm,TTH 02:30pm-03:55pm	Papazian 324,Papazian 324|Papazian 324,Papazian 324	T|TH	01:15pm,02:30pm|01:15pm,02:30pm	PAPAZ,PAPAZ|PAPAZ,PAPAZ	324,324|324,324	LAB T 02:30pm PAPAZ 324|LAB TH 02:30pm PAPAZ 324	Durgin, F		CRN: 25653 ENR LIM: 25 CUR ENR: 11 DIST: NS, NSEP<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_032	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 033 01	Psychology	PSYC	033	01	Cognitive Psychology	1	TTH 11:20am-12:35pm	Science Center 105|Science Center 105	T|TH	11:20am|11:20am	SCI|SCI	105|105		Grodner, D		CRN: 25654 ENR LIM: 50 CUR ENR: 39 DIST: SS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_033	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 035 01	Psychology	PSYC	035	01	Social Psychology	1	M 01:15pm-04:00pm	Science Center 104	M	01:15pm	SCI	104		Blanchar, J		CRN: 20082 ENR LIM: 50 CUR ENR: 46 DIST: SS<br>Eligible for PEAC program.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_035	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 038 01	Psychology	PSYC	038	01	Clinical Psychology	1	TTH 01:15pm-02:30pm	Science Center 104|Science Center 104	T|TH	01:15pm|01:15pm	SCI|SCI	104|104		Siev, J		CRN: 24012 ENR LIM: 35 CUR ENR: 34 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_038	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 090 01	Psychology	PSYC	090	01	Field Placement/Clinical Psyc	1	W 01:15pm-04:00pm	Papazian 415	W	01:15pm	PAPAZ	415		Krause, E		CRN: 20516 ENR LIM: 8 CUR ENR: 5 DIST: SS<br>See Dept Admin Asst to register. Eligible for CBL.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_090	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 094 12	Psychology	PSYC	094	12	Independent Research	.5								Baird, J		CRN: 25515 ENR LIM: 5 CUR ENR: 1	http://www.swarthmore.edu/cc_psychology.xml#PSYC_094	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 094 A	Psychology	PSYC	094	A	Independent Research	.5										CRN: 24409 ENR LIM: 12 CUR ENR: 0<br>credit range .5 - 1. See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_094	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 097 17	Psychology	PSYC	097	17	Senior Thesis (W)	1								Christie, S		CRN: 26307 ENR LIM: 5 CUR ENR: 1 DIST: SS, W	http://www.swarthmore.edu/cc_psychology.xml#PSYC_097	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 097 18	Psychology	PSYC	097	18	Senior Thesis (W)	1								Norris, C		CRN: 20081 ENR LIM: 10 CUR ENR: 1 DIST: SS, W<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_097	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 098 A	Psychology	PSYC	098	A	Senior Research Project	1										CRN: 24687 ENR LIM: 5 CUR ENR: 0 DIST: SS<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_098	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 099 05	Psychology	PSYC	099	05	Neuroscience Thesis	1								Payne, L		CRN: 26334 ENR LIM: 5 CUR ENR: 1 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_099	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 099 06	Psychology	PSYC	099	06	Neuroscience Thesis	.5								Durgin, F		CRN: 26304 ENR LIM: 5 CUR ENR: 1	http://www.swarthmore.edu/cc_psychology.xml#PSYC_099	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 099 13	Psychology	PSYC	099	13	Neuroscience Thesis	.5								Grodner, D		CRN: 25945 ENR LIM: 5 CUR ENR: 1<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_099	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 103 01	Psychology	PSYC	103	01	Rsch Pract: Behav Neuropharmoc	.5	F 01:15pm-02:10pm	Papazian 319	F	01:15pm	PAPAZ	319		Schneider, A		CRN: 26222 ENR LIM: 12 CUR ENR: 7	http://www.swarthmore.edu/cc_psychology.xml#PSYC_103	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 109 01	Psychology	PSYC	109	01	Rsch Practicum: Well-being	1	MW 09:00am-10:20am	Papazian 325|Papazian 325	M|W	09:00am|09:00am	PAPAZ|PAPAZ	325|325		Gillham, J		CRN: 25660 ENR LIM: 10 CUR ENR: 6 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_109	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 110 01	Psychology	PSYC	110	01	ResPract:Cog Neuroscience	1	F 02:15pm-05:00pm	Papazian 319	F	02:15pm	PAPAZ	319		Payne, L		CRN: 26224 ENR LIM: 8 CUR ENR: 6 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_110	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 130 01	Psychology	PSYC	130	01	Sem:Behavioral Neuroscience	1	M 01:15pm-04:00pm	Papazian 325	M	01:15pm	PAPAZ	325	SEM M 01:15pm PAPAZ 325	Schneider, A		CRN: 26223 ENR LIM: 12 CUR ENR: 11 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_130	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 131 01	Psychology	PSYC	131	01	Seminar:Cog Neuroscience	1	W 01:15pm-04:00pm	Papazian 319	W	01:15pm	PAPAZ	319	SEM W 01:15pm PAPAZ 319	Payne, L		CRN: 26225 ENR LIM: 12 CUR ENR: 6 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_131	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 134 01	Psychology	PSYC	134	01	Sem: Psycholinguistics	1	W 07:00pm-10:00pm	Papazian 325	W	07:00pm	PAPAZ	325	SEM W 07:00pm PAPAZ 325	Grodner, D		CRN: 25661 ENR LIM: 12 CUR ENR: 9 DIST: SS<br>Cross-listed with LING134. Eligible for COGS program.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_134	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 138B 01	Psychology	PSYC	138B	01	Clinical: Anxiety Disorders	1	W 01:15pm-04:00pm	Science Center 104	W	01:15pm	SCI	104	SEM W 01:15pm SCI 104	Siev, J		CRN: 26226 ENR LIM: 12 CUR ENR: 12 DIST: SS	http://www.swarthmore.edu/cc_psychology.xml#PSYC_138B	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 139 01	Psychology	PSYC	139	01	Sem:Developmental Psychology	1	TH 07:00pm-10:00pm	Papazian 319	TH	07:00pm	PAPAZ	319	SEM TH 07:00pm PAPAZ 319	Christie, S		CRN: 26227 ENR LIM: 12 CUR ENR: 13 DIST: SS<br>Eligible for COGS program.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_139	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 180 08	Psychology	PSYC	180	08	Senior Honors Thesis	1								Ward, A		CRN: 26305 ENR LIM: 5 CUR ENR: 3 DIST: SS, W	http://www.swarthmore.edu/cc_psychology.xml#PSYC_180	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 180 13	Psychology	PSYC	180	13	Senior Honors Thesis (W)	1								Grodner, D		CRN: 23755 ENR LIM: 5 CUR ENR: 2 DIST: SS, W	http://www.swarthmore.edu/cc_psychology.xml#PSYC_180	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 180 17	Psychology	PSYC	180	17	Senior Honors Thesis	1								Christie, S		CRN: 26306 ENR LIM: 5 CUR ENR: 1 DIST: SS, W	http://www.swarthmore.edu/cc_psychology.xml#PSYC_180	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	PSYC 180 18	Psychology	PSYC	180	18	Senior Honors Thesis (W)	1								Norris, C		CRN: 20189 ENR LIM: 10 CUR ENR: 1 DIST: SS, W<br>See Dept Admin Asst to register.	http://www.swarthmore.edu/cc_psychology.xml#PSYC_180	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/psychology.xml	Department Homepage
S	Spring 2017	RELG 005 01	Religion	RELG	005	01	World Religions	1	TTH 09:55am-11:10am	McCabe Library 306|McCabe Library 306	T|TH	09:55am|09:55am	MCCABE|MCCABE	306|306		Joseph, A		CRN: 26264 ENR LIM: 35 CUR ENR: 16 DIST: HU<br>Eligible for PEAC program.	http://www.swarthmore.edu/cc_religion.xml#RELG_005	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 008 01	Religion	RELG	008	01	Patterns of Asian Religions(W)	1	MWF 10:30am-11:20am	Kohlberg 115|Kohlberg 115|Kohlberg 115	M|W|F	10:30am|10:30am|10:30am	KOHL|KOHL|KOHL	115|115|115		Hopkins, S		CRN: 25294 ENR LIM: 35 CUR ENR: 38 DIST: HU, W<br>Eligible for ASIA program.	http://www.swarthmore.edu/cc_religion.xml#RELG_008	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 011 01	Religion	RELG	011	01	FYS:Rel & the Meaning of Life	1	TTH 01:15pm-02:30pm	Kohlberg 334|Kohlberg 334	T|TH	01:15pm|01:15pm	KOHL|KOHL	334|334		Ross, E		CRN: 26261 ENR LIM: 12 CUR ENR: 6 DIST: HU	http://www.swarthmore.edu/cc_religion.xml#RELG_011	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 027 01	Religion	RELG	027	01	Radical Jesus (W)	1	TTH 02:40pm-03:55pm	Kohlberg 115|Kohlberg 115	T|TH	02:40pm|02:40pm	KOHL|KOHL	115|115		Wallace, M		CRN: 26262 ENR LIM: 35 CUR ENR: 11 DIST: HU, W	http://www.swarthmore.edu/cc_religion.xml#RELG_027	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 029 01	Religion	RELG	029	01	Is God a White Supremacist?	1	TTH 11:20am-12:35pm	Kohlberg 116|Kohlberg 116	T|TH	11:20am|11:20am	KOHL|KOHL	116|116		al-Jamil, T		CRN: 26263 ENR LIM: 35 CUR ENR: 14 DIST: HU<br>Eligible for ISLM program.	http://www.swarthmore.edu/cc_religion.xml#RELG_029	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 029B 01	Religion	RELG	029B	01	Atheism in Theory & Practice	1	MWF 10:30am-11:20am	Science Center 102|Science Center 102|Science Center 102	M|W|F	10:30am|10:30am|10:30am	SCI|SCI|SCI	102|102|102		Ratzman, E		CRN: 26267 ENR LIM: 35 CUR ENR: 13 DIST: HU	http://www.swarthmore.edu/cc_religion.xml#RELG_029B	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 035 01	Religion	RELG	035	01	Relg & Medical Ethics	1	TTH 02:40pm-03:55pm	Science Center L26|Science Center L26	T|TH	02:40pm|02:40pm	SCI|SCI	L26|L26		Joseph, A		CRN: 26266 ENR LIM: 35 CUR ENR: 11 DIST: HU	http://www.swarthmore.edu/cc_religion.xml#RELG_035	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 038 01	Religion	RELG	038	01	Religion and Film	1	M 01:15pm-04:00pm	McCabe Library VID	M	01:15pm	MCCABE	VID		Ratzman, E		CRN: 23599 ENR LIM: 15 CUR ENR: 6 DIST: HU	http://www.swarthmore.edu/cc_religion.xml#RELG_038	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 039 01	Religion	RELG	039	01	Good and Evil	1	MWF 09:30am-10:20am	Kohlberg 115|Kohlberg 115|Kohlberg 115	M|W|F	09:30am|09:30am|09:30am	KOHL|KOHL|KOHL	115|115|115		Ratzman, E		CRN: 26268 ENR LIM: 35 CUR ENR: 10 DIST: HU<br>Eligible for PEAC program.	http://www.swarthmore.edu/cc_religion.xml#RELG_039	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 043 01	Religion	RELG	043	01	Quest God:Latn Amer Rel Arena	1	M 01:15pm-04:00pm	Trotter Hall 215	M	01:15pm	TROT	215		Machuca-Galvez, M		CRN: 25017 ENR LIM: 20 CUR ENR: 4 DIST: HU<br>Cross-listed with LALS 025. Eligible for LALS program.	http://www.swarthmore.edu/cc_religion.xml#RELG_043	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 046 01	Religion	RELG	046	01	The Bible in Popular Culture	1	TTH 11:20am-12:35pm	McCabe Library 306|McCabe Library 306	T|TH	11:20am|11:20am	MCCABE|MCCABE	306|306		Joseph, A		CRN: 26265 ENR LIM: 35 CUR ENR: 9 DIST: HU	http://www.swarthmore.edu/cc_religion.xml#RELG_046	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
S	Spring 2017	RELG 057 01	Religion	RELG	057	01	Hebrew for Text Study I	1	MWF 11:30am-12:20pm	Lodges 5|Lodges 5|Lodges 5	M|W|F	11:30am|11:30am|11:30am	LODGES|LODGES|LODGES	5|5|5		Plotkin, H		CRN: 23929 ENR LIM: 35 CUR ENR: 5 DIST: HU<br>Cross-listed with LING 007.	http://www.swarthmore.edu/cc_religion.xml#RELG_057	Course Catalogue link to course	http://bookstore.swarthmore.edu/	Book Prices	http://www.swarthmore.edu/religion.xml	Department Homepage
